Time_ms,Timestamp_UTC,Event,Asset_ID,Bid,Ask,Trade_Price,Trade_Side
70.986,2025-12-03 16:28:16.316337,price_change,27348646498950720408334900366443375441481658518909758878091645553854567750581,0.97,0.98,N/A,N/A
1.899,2025-12-03 16:28:16.318228,price_change,1899154836597268058366701787392295248146654156767734518849393063365210599632,0.02,0.03,N/A,N/A
64.307,2025-12-03 16:28:16.359640,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
41.303,2025-12-03 16:28:16.400950,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
186.985,2025-12-03 16:28:16.587930,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
61.202,2025-12-03 16:28:16.649141,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.97,SELL
211.320,2025-12-03 16:28:16.860459,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
1017.329,2025-12-03 16:28:17.877782,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
174.994,2025-12-03 16:28:18.052778,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
173.677,2025-12-03 16:28:18.226458,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
312.702,2025-12-03 16:28:18.539166,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
200.500,2025-12-03 16:28:18.739650,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
383.924,2025-12-03 16:28:19.123586,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
55.037,2025-12-03 16:28:19.178613,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
26.130,2025-12-03 16:28:19.204746,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
85.110,2025-12-03 16:28:19.289852,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
210.891,2025-12-03 16:28:19.500752,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
224.437,2025-12-03 16:28:19.725183,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
53.208,2025-12-03 16:28:19.778391,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
54.697,2025-12-03 16:28:19.833093,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
3584.681,2025-12-03 16:28:19.902911,price_change,27348646498950720408334900366443375441481658518909758878091645553854567750581,0.96,0.98,N/A,N/A
111.005,2025-12-03 16:28:19.944093,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.97,SELL
112.402,2025-12-03 16:28:20.015322,price_change,1899154836597268058366701787392295248146654156767734518849393063365210599632,0.02,0.04,N/A,N/A
409.822,2025-12-03 16:28:20.353922,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
99.354,2025-12-03 16:28:20.453273,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
818.575,2025-12-03 16:28:21.271849,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
68.775,2025-12-03 16:28:21.340621,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
401.526,2025-12-03 16:28:21.742152,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
694.764,2025-12-03 16:28:22.436914,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
3004.901,2025-12-03 16:28:23.020215,price_change,27348646498950720408334900366443375441481658518909758878091645553854567750581,0.97,0.98,N/A,N/A
32.426,2025-12-03 16:28:23.052640,price_change,1899154836597268058366701787392295248146654156767734518849393063365210599632,0.02,0.03,N/A,N/A
1364.331,2025-12-03 16:28:23.801243,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
2.095,2025-12-03 16:28:23.803329,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
798.014,2025-12-03 16:28:23.850652,price_change,27348646498950720408334900366443375441481658518909758878091645553854567750581,0.98,0.99,N/A,N/A
0.234,2025-12-03 16:28:23.850886,price_change,1899154836597268058366701787392295248146654156767734518849393063365210599632,0.01,0.02,N/A,N/A
72.815,2025-12-03 16:28:23.876150,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,BUY
236.024,2025-12-03 16:28:24.112174,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
37.338,2025-12-03 16:28:24.149515,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
64.430,2025-12-03 16:28:24.213951,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,SELL
321.313,2025-12-03 16:28:24.535258,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,SELL
74.697,2025-12-03 16:28:24.609948,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
48.853,2025-12-03 16:28:24.658808,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
435.017,2025-12-03 16:28:25.093825,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
58.845,2025-12-03 16:28:25.152666,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
352.344,2025-12-03 16:28:25.505014,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
879.148,2025-12-03 16:28:26.384163,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
234.402,2025-12-03 16:28:26.618565,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,SELL
7.776,2025-12-03 16:28:26.626332,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
1885.304,2025-12-03 16:28:28.511645,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
209.770,2025-12-03 16:28:28.721426,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
643.973,2025-12-03 16:28:29.365397,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
981.690,2025-12-03 16:28:30.347080,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
356.677,2025-12-03 16:28:30.703751,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
1137.130,2025-12-03 16:28:31.840894,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
36.311,2025-12-03 16:28:31.877200,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
427.010,2025-12-03 16:28:32.304203,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
455.279,2025-12-03 16:28:32.759490,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
460.817,2025-12-03 16:28:33.220312,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
14.981,2025-12-03 16:28:33.235279,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
13.986,2025-12-03 16:28:33.249264,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
8.297,2025-12-03 16:28:33.257559,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
911.739,2025-12-03 16:28:34.169311,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
688.915,2025-12-03 16:28:34.858235,last_trade_price,1899154836597268058366701787392295248146654156767734518849393063365210599632,N/A,N/A,0.01,SELL
91.118,2025-12-03 16:28:34.949350,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
438.578,2025-12-03 16:28:35.387924,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
177.361,2025-12-03 16:28:35.565282,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
845.010,2025-12-03 16:28:36.410283,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
25.747,2025-12-03 16:28:36.436036,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
170.408,2025-12-03 16:28:36.606442,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
6.347,2025-12-03 16:28:36.612781,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
180.959,2025-12-03 16:28:36.793750,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
104.372,2025-12-03 16:28:36.898116,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.98,SELL
452.028,2025-12-03 16:28:37.350146,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
685.412,2025-12-03 16:28:38.035560,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
297.415,2025-12-03 16:28:38.332975,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
538.259,2025-12-03 16:28:38.871236,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
273.180,2025-12-03 16:28:39.144417,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
107.282,2025-12-03 16:28:39.251699,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
170.982,2025-12-03 16:28:39.422682,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
259.980,2025-12-03 16:28:39.682660,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
55.637,2025-12-03 16:28:39.738306,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
135.018,2025-12-03 16:28:39.873314,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
1030.824,2025-12-03 16:28:40.904145,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
456.432,2025-12-03 16:28:41.360567,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
375.074,2025-12-03 16:28:41.735654,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
329.082,2025-12-03 16:28:42.064731,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
421.731,2025-12-03 16:28:42.486463,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
831.831,2025-12-03 16:28:43.318282,last_trade_price,27348646498950720408334900366443375441481658518909758878091645553854567750581,N/A,N/A,0.99,BUY
19855.833,2025-12-03 16:28:43.706728,price_change,27348646498950720408334900366443375441481658518909758878091645553854567750581,0.99,1,N/A,N/A
0.185,2025-12-03 16:28:43.706904,price_change,1899154836597268058366701787392295248146654156767734518849393063365210599632,0,0.01,N/A,N/A
